,jdobs,filter,seeing,gain,zp,ezp,programid,fieldid,ccdid,qid,filterid,moonra,moondec,moonillf,moonphase,airmass,nbad,nbadbkg,bkgstd,bkgmed,diffimgname,psfimgname,Fmcmc,Fmcmc_unc,Fmcmc_low_3sigma,Fmcmc_low_2sigma,Fmcmc_low_1sigma,Fmcmc_high_3sigma,Fmcmc_high_2sigma,Fmcmc_high_1sigma,Fratio,Fratio_unc,jdref_start,jdref_end,fcqfid
91,2458373.9688542,b'r',3.934,6.2,26.203671,3.8168e-06,3.0,858.0,3.0,2.0,2.0,206.159,-5.77324,0.0976406,143.583,1.619,0.0,0.0,7.560477361440655,-1.8840068578720093,ztf_20180912468750_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180912468750_000858_zr_c03_o_q2_diffimgpsf.fits',26.165734850396824,41.869026593618656,-99.66055536580532,-57.619954621345045,-15.700824646959596,152.44953754742934,109.65957075695592,68.03722854027771,8.635043628335244e-10,1.3817340631930125e-09,2458223.6681828704,2458362.9486269215,8580322.0
92,2458374.9509954,b'g',2.636,6.2,26.270862,5.3594e-06,3.0,858.0,3.0,2.0,1.0,218.648,-10.1538,0.171092,131.134,1.665,0.0,0.0,5.3599643309831615,-0.11075824499130249,ztf_20180913450984_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180913450984_000858_zg_c03_o_q2_diffimgpsf.fits',-35.02360194745898,23.887816819035244,-106.99003083291817,-82.65318800191804,-58.778455995368375,37.113526810579714,12.774377666505325,-11.002822357297886,-1.0864656707169172e-09,7.410229525184127e-10,2458247.6802452896,2458374.9519106713,8580321.0
93,2458374.9519097,b'g',2.373,6.2,26.262666,4.8462e-06,1.0,858.0,3.0,2.0,1.0,218.664,-10.1576,0.171183,131.12,1.662,0.0,0.0,4.614173193693159,0.5159175395965576,ztf_20180913451898_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180913451898_000858_zg_c03_o_q2_diffimgpsf.fits',-21.113643265634018,19.501697897863718,-80.22469801737154,-60.04940761459356,-40.554707386214595,38.195280974773254,17.91785337384096,-1.5513115904871564,-6.599283405285719e-10,6.095453527115635e-10,2458247.6802452896,2458374.9519106713,8580321.0
94,2458375.0101505,b'r',2.686,6.2,26.208292,2.7575e-06,1.0,858.0,3.0,2.0,2.0,219.695,-10.4089,0.175992,130.392,1.508,0.0,0.0,7.550489786195753,-1.1139496564865112,ztf_20180913510127_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180913510127_000858_zr_c03_o_q2_diffimgpsf.fits',28.082954200181376,34.11005942504293,-75.34134898023444,-40.37810108043351,-6.049165540761911,131.4643462521796,96.37456456318718,62.17095330932395,9.228391100135807e-10,1.1208969205306213e-09,2458223.6681828704,2458362.9486269215,8580322.0
95,2458375.0111227,b'r',2.616,6.2,26.203928,2.9987e-06,3.0,858.0,3.0,2.0,2.0,219.712,-10.4132,0.176038,130.385,1.506,0.0,0.0,7.017466910648346,0.28389179706573486,ztf_20180913511088_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180913511088_000858_zr_c03_o_q2_diffimgpsf.fits',9.607960251330876,32.2266977720254,-88.67902667397233,-55.3314366746644,-22.72139179901808,105.48349306841595,73.88151641816768,41.73200374503272,3.170005368418071e-10,1.0632725601627151e-09,2458223.6681828704,2458362.9486269215,8580322.0
96,2458375.9529398,b'g',2.524,6.2,26.270578,5.5217e-06,3.0,858.0,3.0,2.0,1.0,231.401,-14.0186,0.258673,118.859,1.65,0.0,0.0,5.078647764205928,-0.9975122213363647,ztf_20180914452928_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180914452928_000858_zg_c03_o_q2_diffimgpsf.fits',34.76302530245499,21.52249370475751,-30.07681865533381,-8.38919974923298,13.148435291786196,100.23423661611434,77.89991034281495,56.19342270130121,1.0786644469789594e-09,6.678230265762899e-10,2458247.6802452896,2458374.9519106713,8580321.0
97,2458376.0098958,b'r',2.425,6.2,26.206447,3.0243e-06,3.0,858.0,3.0,2.0,2.0,232.409,-14.214,0.263875,118.18,1.503,0.0,0.0,6.50819067599773,0.6081393957138062,ztf_20180914509769_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180914509769_000858_zr_c03_o_q2_diffimgpsf.fits',15.690341533063663,26.150794018159903,-62.76124309724359,-36.864785589053625,-10.518617060030744,94.43866414694223,68.1769913429137,41.782970976289064,5.164801050224221e-10,8.60807574677477e-10,2458223.6681828704,2458362.9486269215,8580322.0
98,2458376.991331,b'g',3.086,6.2,26.303029,6.5541e-06,3.0,858.0,3.0,2.0,1.0,244.77,-17.2132,0.357229,106.591,1.538,0.0,0.0,5.257670420837396,-0.16365563869476318,ztf_20180915491296_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180915491296_000858_zg_c03_o_q2_diffimgpsf.fits',-34.496710833371985,25.35974466811032,-110.17780976288847,-84.8483507211188,-59.771412966745565,41.96564269921271,16.43141657173284,-9.051923630524925,-1.0388816810147015e-09,7.637184396812547e-10,2458247.6802452896,2458374.9519106713,8580321.0
99,2458377.9492477,b'r',2.069,6.2,26.148697,2.5905e-06,1.0,858.0,3.0,2.0,2.0,256.735,-19.3869,0.450935,95.6315,1.645,0.0,0.0,6.7493512953996655,0.1396334171295166,ztf_20180916449248_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180916449248_000858_zr_c03_o_q2_diffimgpsf.fits',5.198358419667459,24.98945066022817,-70.5282995598044,-45.16840041063442,-19.96627808284586,80.40458105527047,55.07790183974693,30.012623237610477,1.804626872889789e-10,8.675168304976485e-10,2458223.6681828704,2458362.9486269215,8580322.0
100,2458377.950162,b'r',2.021,6.2,26.14561,2.6488e-06,3.0,858.0,3.0,2.0,2.0,256.751,-19.3877,0.450996,95.6245,1.642,0.0,0.0,6.751093988490105,-0.6571608781814575,ztf_20180916450162_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180916450162_000858_zr_c03_o_q2_diffimgpsf.fits',34.562699654593125,25.027167304658633,-41.3308200807689,-15.52751863376113,9.394033284031012,110.01943618305725,84.3526582604709,59.448367893348276,1.203271574876871e-09,8.712999655266355e-10,2458223.6681828704,2458362.9486269215,8580322.0
101,2458377.993912,b'g',3.267,6.2,26.271876,7.0091e-06,3.0,858.0,3.0,2.0,1.0,257.499,-19.4332,0.45525,95.1349,1.526,0.0,0.0,5.118264138793945,-0.06583726406097412,ztf_20180916493866_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180916493866_000858_zg_c03_o_q2_diffimgpsf.fits',-10.485750474483638,24.288712284624587,-83.94281936548686,-58.98621926382327,-34.82269966517979,63.00505332705271,38.07180338772916,13.754724904069384,-3.2497437617972113e-10,7.527557652781122e-10,2458247.6802452896,2458374.9519106713,8580321.0
102,2458377.9948264,b'g',2.236,6.2,26.252132,5.1351e-06,1.0,858.0,3.0,2.0,1.0,257.515,-19.4343,0.455432,95.1139,1.524,0.0,0.0,5.329797507667541,-0.02792900800704956,ztf_20180916494815_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180916494815_000858_zg_c03_o_q2_diffimgpsf.fits',17.20278374348556,21.1143664749215,-45.795514326981355,-24.900042259185184,-3.8976033339051734,80.78671876965353,59.2202966093795,38.331129615937826,5.429326131387074e-10,6.663850651162016e-10,2458247.6802452896,2458374.9519106713,8580321.0
103,2458378.9232986,b'r',2.558,6.2,26.178451,2.6607e-06,3.0,858.0,3.0,2.0,2.0,269.02,-20.7648,0.545641,84.7626,1.722,0.0,0.0,6.82293739032745,0.3327047824859619,ztf_20180917423206_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180917423206_000858_zr_c03_o_q2_diffimgpsf.fits',-51.475115798640935,28.721319696961032,-137.88189012341718,-108.67992905343374,-80.11727506785768,35.47645193750999,6.2101143870648485,-22.67463567393561,-1.7386690858505569e-09,9.7011672315144e-10,2458223.6681828704,2458362.9486269215,8580322.0
104,2458378.9679398,b'g',2.296,6.2,26.262453,4.7576e-06,3.0,858.0,3.0,2.0,1.0,269.733,-20.7487,0.549894,84.273,1.583,0.0,0.0,5.340812170267104,-0.025350451469421387,ztf_20180917467940_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180917467940_000858_zg_c03_o_q2_diffimgpsf.fits',-17.140632421757836,23.011607085344302,-87.0056790986118,-63.162521790344215,-40.24777392855742,51.94001754310979,28.48447202700615,5.77544024213118,-5.358529693537846e-10,7.193922419512128e-10,2458247.6802452896,2458374.9519106713,8580321.0
105,2458379.9877546,b'g',2.895,6.2,26.309703,6.0935e-06,3.0,858.0,3.0,2.0,1.0,282.679,-21.1408,0.645264,73.1104,1.527,0.0,0.0,5.699214981245994,0.19593089818954468,ztf_20180918487755_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180918487755_000858_zg_c03_o_q2_diffimgpsf.fits',-7.959611586664602,26.164506298428986,-86.57453649720063,-60.40185801355998,-34.23044479862103,70.38542474592772,44.22614265020526,18.098567798236942,-2.382378030688093e-10,7.831254617210367e-10,2458247.6802452896,2458374.9519106713,8580321.0
106,2458380.0156366,b'r',2.485,6.2,26.21643,2.5427e-06,3.0,858.0,3.0,2.0,2.0,283.133,-21.1071,0.647773,72.8097,1.471,0.0,0.0,7.470510445594784,-1.0850732326507568,ztf_20180918515590_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180918515590_000858_zr_c03_o_q2_diffimgpsf.fits',65.731622338661,31.031241259293232,-27.807408611244263,3.854848189632092,34.71209556259889,158.07704416928064,127.77721703803276,96.77457808118535,2.143889273320867e-09,1.0121086762728526e-09,2458223.6681828704,2458362.9486269215,8580322.0
107,2458380.9480903,b'r',2.4,6.2,26.19512,2.4417e-06,3.0,858.0,3.0,2.0,2.0,294.616,-20.7153,0.7293,62.7032,1.624,0.0,0.0,6.547814200782776,-0.30221235752105713,ztf_20180919448090_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180919448090_000858_zr_c03_o_q2_diffimgpsf.fits',-13.145259297086982,26.601422668257424,-94.3722013806711,-66.06568961992403,-39.66945804385798,67.07434368588183,39.89242841310015,13.533387292656869,-4.372412802074226e-10,8.848239384210792e-10,2458223.6681828704,2458362.9486269215,8580322.0
108,2458380.9490046,b'r',2.418,6.2,26.192472,2.3573e-06,1.0,858.0,3.0,2.0,2.0,294.629,-20.713,0.729354,62.6962,1.621,0.0,0.0,6.513309551429748,0.6775932312011719,ztf_20180919448993_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180919448993_000858_zr_c03_o_q2_diffimgpsf.fits',-7.755199555567244,26.670051331368107,-88.19789197759386,-60.93700473791339,-34.22646189326696,73.22302586178756,45.83565791788622,19.113640769469256,-2.5858550537104977e-10,8.892728874841444e-10,2458223.6681828704,2458362.9486269215,8580322.0
109,2458380.9906713,b'g',2.877,6.2,26.330535,5.8585e-06,1.0,858.0,3.0,2.0,1.0,295.238,-20.6111,0.732872,62.2416,1.515,0.0,0.0,5.176449757933617,0.28557050228118896,ztf_20180919490613_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180919490613_000858_zg_c03_o_q2_diffimgpsf.fits',28.07104497588636,23.142568805403453,-41.983051094317034,-18.070863305531617,5.0746606008203585,98.91713709615426,74.6115641489889,51.359798211627265,8.242227165673942e-10,6.795126774201511e-10,2458247.6802452896,2458374.9519106713,8580321.0
110,2458380.991713,b'g',2.945,6.2,26.344742,5.7214e-06,3.0,858.0,3.0,2.0,1.0,295.254,-20.6087,0.732926,62.2346,1.512,0.0,0.0,5.169978986108303,-0.5263139605522156,ztf_20180919491644_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180919491644_000858_zg_c03_o_q2_diffimgpsf.fits',-9.356097719772386,22.69462354973554,-77.52726947460049,-54.34165496586826,-31.95265002399603,59.24517705461089,35.96156319710832,13.436597075475051,-2.7114272046027894e-10,6.576974881426771e-10,2458247.6802452896,2458374.9519106713,8580321.0
111,2458382.8989005,b'g',2.607,6.2,26.204673,1.18775e-05,3.0,858.0,3.0,2.0,1.0,318.726,-17.3297,0.874252,41.539,1.771,0.0,0.0,8.975168111276627,0.5439549684524536,ztf_20180921398889_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180921398889_000858_zg_c03_o_q2_diffimgpsf.fits',-28.658201718172837,39.478856513735806,-149.17559034008985,-108.00992364692179,-68.35250622607357,89.40299922104035,49.97708719264642,10.605206801398033,-9.448866983438556e-10,1.3016534238146601e-09,2458247.6802452896,2458374.9519106713,8580321.0
112,2458383.0262269,b'r',2.81,6.2,26.19863,1.15528e-05,3.0,858.0,3.0,2.0,2.0,320.276,-16.8252,0.882195,40.1472,1.44,0.0,0.0,10.453698104476928,0.500636100769043,ztf_20180921526157_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180921526157_000858_zr_c03_o_q2_diffimgpsf.fits',-45.41336278543734,49.82897375747609,-195.98921849613822,-145.04474771854757,-95.03172754759845,104.0673104421778,54.776811369925895,4.626219967353739,-1.5056764643964985e-09,1.6520756982843164e-09,2458223.6681828704,2458362.9486269215,8580322.0
113,2458383.9097222,b'r',2.996,6.2,26.134625,4.6538e-06,3.0,858.0,3.0,2.0,2.0,330.947,-14.3501,0.931114,30.4323,1.722,0.0,0.0,10.579826810836792,1.339694619178772,ztf_20180922409630_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180922409630_000858_zr_c03_o_q2_diffimgpsf.fits',-67.92776733416609,45.78460227968009,-204.75433922442784,-159.4202133346954,-113.61061697401911,71.41314119487335,24.318881658038933,-22.04141241465893,-2.3888965339699305e-09,1.6101615287790894e-09,2458223.6681828704,2458362.9486269215,8580322.0
114,2458383.9106366,b'r',1.487,6.2,26.102776,3.4452e-06,1.0,858.0,3.0,2.0,2.0,330.956,-14.3462,0.931145,30.4253,1.718,0.0,0.0,9.64359808063507,0.6115084886550903,ztf_20180922410625_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180922410625_000858_zr_c03_o_q2_diffimgpsf.fits',40.29258032514362,31.59328341434668,-54.12344846957279,-22.936343294855053,8.64911962538392,135.3177068773036,103.32531023370001,71.83568645407728,1.4591995275503462e-09,1.144153684384125e-09,2458223.6681828704,2458362.9486269215,8580322.0
115,2458383.9296875,b'g',3.502,6.2,26.256929,1.48035e-05,1.0,858.0,3.0,2.0,1.0,331.145,-14.2633,0.9321,30.2085,1.655,0.0,0.0,10.278893550729748,-1.8743382096290588,ztf_20180922429259_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180922429259_000858_zg_c03_o_q2_diffimgpsf.fits',21.329432198031768,49.55911561577157,-128.2632148609948,-77.97730292519222,-28.141511587108642,171.87283034750828,120.72333774741143,70.9767196444345,6.702050476949464e-10,1.5572270812077406e-09,2458247.6802452896,2458374.9519106713,8580321.0
116,2458383.9306019,b'g',2.911,6.2,26.237856,1.35052e-05,3.0,858.0,3.0,2.0,1.0,331.154,-14.2593,0.932131,30.2015,1.652,0.0,0.0,11.025520389080047,0.47604942321777344,ztf_20180922430590_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180922430590_000858_zg_c03_o_q2_diffimgpsf.fits',-17.414811120685528,48.16616351045728,-162.92789341331644,-114.11128489654962,-65.42779848488986,127.40484013749868,79.18316436147971,30.9045285360247,-5.568989108266919e-10,1.5402799267850669e-09,2458247.6802452896,2458374.9519106713,8580321.0
117,2458384.9119213,b'g',2.073,6.2,25.344199,0.0007804314,2.0,1867.0,9.0,2.0,1.0,342.926,-10.763,0.972008,19.2627,1.534,0.0,0.0,15.952314477729793,3.2625820636749268,ztf_20180923411921_001867_zg_c09_o_q2_scimrefdiffimg.fits,b'ztf_20180923411921_001867_zg_c09_o_q2_diffimgpsf.fits',-39.1055748563594,65.1256462486328,-235.12193454159217,-169.1386073517562,-104.47659613875221,158.61118942235302,90.98308299573333,25.774696358513406,-2.848125187050415e-09,4.743211456736208e-09,2458384.9119289815,2458766.0003721067,18670921.0
118,2458384.9619444,b'g',2.459,6.2,26.046265,4.38093e-05,3.0,858.0,3.0,2.0,1.0,343.397,-10.5318,0.973596,18.7032,1.556,0.0,0.0,12.602631246471404,3.4540019035339355,ztf_20180923461933_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180923461933_000858_zg_c03_o_q2_diffimgpsf.fits',-25.192210452814166,53.03807463015371,-183.91499847486864,-130.71082192326463,-78.08325165525679,134.4632676031501,80.94860562492173,27.99289760505063,-9.610816286994121e-10,2.023400020949599e-09,2458247.6802452896,2458374.9519106713,8580321.0
119,2458385.9478472,b'g',3.16,6.2,26.278747,1.78387e-05,3.0,858.0,3.0,2.0,1.0,355.107,-6.51748,0.995692,7.52662,1.586,0.0,0.0,16.064002717494965,-1.7751721739768982,ztf_20180924447755_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180924447755_000858_zg_c03_o_q2_diffimgpsf.fits',0.7696852928775613,75.59740361308917,-227.24220851711294,-150.26477000976328,-74.59878549531383,228.24815947406398,152.54980558010655,76.59602173086452,2.3703604277456762e-11,2.3281345716617775e-09,2458247.6802452896,2458374.9519106713,8580321.0
120,2458386.8732639,b'r',1.815,6.2,26.176105,4.176e-06,2.0,1867.0,9.0,2.0,2.0,6.41259,-2.44787,-0.999253,356.868,1.651,0.0,0.0,14.445008690834046,-1.5775586366653442,ztf_20180925373229_001867_zr_c09_o_q2_scimrefdiffimg.fits,b'ztf_20180925373229_001867_zr_c09_o_q2_diffimgpsf.fits',-75.91670273340442,51.15821064622854,-228.71655536889637,-177.42696656512226,-126.68901853085319,79.98302145373309,27.40944517072211,-24.372597238396118,-2.569776405169716e-09,1.7317027468011352e-09,2458386.873265162,2458761.9512706134,18670922.0
121,2458386.8888079,b'r',1.812,6.2,26.176521,5.6976e-06,2.0,1868.0,12.0,2.0,2.0,6.52539,-2.37651,-0.999164,356.686,1.833,0.0,0.0,11.59520381951332,0.0689653754234314,ztf_20180925388750_001868_zr_c12_o_q2_scimrefdiffimg.fits,b'ztf_20180925388750_001868_zr_c12_o_q2_diffimgpsf.fits',-22.17881222883661,41.70449106328242,-149.6469275936876,-105.96046253174285,-63.79914569405459,104.05854467817737,61.99073780777138,19.609836432510242,-7.504640350067455e-10,1.4111540473156027e-09,2458386.8888124535,2458748.9580749306,18681222.0
122,2458386.933287,b'r',2.448,6.2,26.177066,5.2473e-06,3.0,858.0,3.0,2.0,2.0,6.86452,-2.17107,-0.998886,356.175,1.619,0.0,0.0,12.62408664665222,0.47408270835876465,ztf_20180925433287_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180925433287_000858_zr_c03_o_q2_diffimgpsf.fits',-40.54821056967514,51.87747517693592,-197.5471658119401,-144.01948404361667,-92.37338161150818,115.91620163849092,63.181222825570444,11.381568742363648,-1.3713404711671053e-09,1.7544961973195319e-09,2458223.6681828704,2458362.9486269215,8580322.0
123,2458386.9346875,b'r',2.305,6.2,26.183555,5.3629e-06,1.0,858.0,3.0,2.0,2.0,6.87569,-2.16458,-0.998874,356.154,1.615,0.0,0.0,12.812835858249663,-1.3356397151947021,ztf_20180925434676_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180925434676_000858_zr_c03_o_q2_diffimgpsf.fits',6.349432069941635,50.54016508623072,-145.74784095528645,-95.03456921277497,-43.94438252201596,159.44311964343282,108.02713995878156,57.13594765044549,2.134582188346862e-10,1.6990832408447279e-09,2458223.6681828704,2458362.9486269215,8580322.0
124,2458386.9935301,b'g',3.295,6.2,26.291775,2.07132e-05,1.0,858.0,3.0,2.0,1.0,7.38173,-1.89115,-0.998437,355.469,1.476,0.0,0.0,14.712265408325193,-0.6217689514160156,ztf_20180925493438_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180925493438_000858_zg_c03_o_q2_diffimgpsf.fits',100.91969688523636,74.09847962198779,-119.2948517729921,-46.01175683217037,26.915453560813305,324.83554521195794,249.5777509203758,175.1124128047889,3.070901859776627e-09,2.254754680975289e-09,2458247.6802452896,2458374.9519106713,8580321.0
125,2458386.9944329,b'g',2.426,6.2,26.271993,1.46226e-05,3.0,858.0,3.0,2.0,1.0,7.39012,-1.88695,-0.998432,355.462,1.474,0.0,0.0,14.123316589355465,-2.7323660850524902,ztf_20180925494433_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180925494433_000858_zg_c03_o_q2_diffimgpsf.fits',185.3612994751497,60.23980399231774,3.6765773746543573,65.3379502130602,125.3192857623023,366.5139221893353,305.6126299385055,245.79889374693778,5.7440983256589126e-09,1.8667508186832334e-09,2458247.6802452896,2458374.9519106713,8580321.0
126,2458387.9657755,b'r',2.18,6.2,25.936265,6.7151e-06,3.0,858.0,3.0,2.0,2.0,19.1527,2.54435,-0.980778,344.061,1.528,0.0,0.0,14.918932420349119,-2.6714320182800293,ztf_20180926465729_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180926465729_000858_zr_c03_o_q2_diffimgpsf.fits',68.32040525080888,57.088147174707316,-105.95315880753307,-46.5803883595464,11.357268834404778,240.60552411841337,182.8293293390178,125.53356318381941,2.884326590728617e-09,2.4101271108019094e-09,2458223.6681828704,2458362.9486269215,8580322.0
127,2458388.014919,b'g',2.437,6.2,26.279039,1.26939e-05,3.0,858.0,3.0,2.0,1.0,19.5785,2.76086,-0.97938,343.488,1.436,0.0,0.0,13.539386173772812,0.364488422870636,ztf_20180926514826_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180926514826_000858_zg_c03_o_q2_diffimgpsf.fits',-62.526665817948114,58.418594978761405,-239.86374682261058,-178.96785086158394,-120.78781875296718,113.63112997123187,55.16995971087988,-3.9506287954443753,-1.925083939918861e-09,1.798603804055099e-09,2458247.6802452896,2458374.9519106713,8580321.0
128,2458388.9228704,b'g',2.576,6.2,26.206592,1.3148e-05,3.0,858.0,3.0,2.0,1.0,31.1403,6.88122,-0.944124,332.654,1.634,0.0,0.0,11.735114522886278,-0.4685514569282532,ztf_20180927422778_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180927422778_000858_zg_c03_o_q2_diffimgpsf.fits',-7.431900821671853,50.1982467224541,-159.62786720344616,-107.68294131849593,-57.86265967613756,145.00062160115473,93.05805734598479,42.533833768770634,-2.4460374690383507e-10,1.6521586510586667e-09,2458247.6802452896,2458374.9519106713,8580321.0
129,2458388.9948495,b'r',1.928,6.2,26.187255,3.2543e-06,3.0,858.0,3.0,2.0,2.0,31.7088,7.18257,-0.940597,331.787,1.464,0.0,0.0,10.65278435230255,-0.2699214220046997,ztf_20180927494815_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180927494815_000858_zr_c03_o_q2_diffimgpsf.fits',-16.33216858625261,38.62842019844959,-132.75591157807395,-93.6132724299022,-54.82795024915573,100.71365990729296,61.4508172906186,22.428890147743445,-5.471946646622319e-10,1.2942105835676595e-09,2458223.6681828704,2458362.9486269215,8580322.0
130,2458389.9059259,b'g',2.607,6.2,26.240108,1.17302e-05,1.0,858.0,3.0,2.0,1.0,43.765,11.0795,-0.887196,320.75,1.679,0.0,0.0,11.141457797956466,1.056442379951477,ztf_20180928405718_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180928405718_000858_zg_c03_o_q2_diffimgpsf.fits',12.17991181772738,46.02270662083148,-125.89447928608749,-79.94025992277653,-34.10258819753754,149.44130140058695,103.98586836768885,57.942825044125414,3.8868783102763975e-10,1.4686860038271827e-09,2458247.6802452896,2458374.9519106713,8580321.0
131,2458389.9070023,b'g',1.87,6.2,26.214195,8.8936e-06,3.0,858.0,3.0,2.0,1.0,43.7734,11.084,-0.887119,320.736,1.675,0.0,0.0,10.737599616956711,1.7438876032829285,ztf_20180928406910_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180928406910_000858_zg_c03_o_q2_diffimgpsf.fits',-18.658367489739284,37.90789648620493,-132.07979879829327,-94.42857844948941,-56.573551617586666,96.3063826106633,57.098418579067584,19.242241354823204,-6.098115455005727e-10,1.238944026363973e-09,2458247.6802452896,2458374.9519106713,8580321.0
132,2458389.9900463,b'r',2.825,6.2,26.196549,4.3206e-06,3.0,858.0,3.0,2.0,2.0,44.4341,11.4095,-0.881458,319.722,1.468,0.0,0.0,10.268060758209227,-2.0751283168792725,ztf_20180928489965_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180928489965_000858_zr_c03_o_q2_diffimgpsf.fits',11.273070473330812,43.26158900678798,-119.6021828631601,-75.43542436212226,-31.889511268586293,143.61985259177808,98.43900992812814,54.63366674498967,3.744748211195462e-10,1.4370863593019216e-09,2458223.6681828704,2458362.9486269215,8580322.0
133,2458389.9920139,b'r',1.996,6.2,26.17827,3.2027e-06,1.0,858.0,3.0,2.0,2.0,44.4504,11.4167,-0.8813,319.694,1.464,0.0,0.0,9.483724739074706,-1.1798175573349,ztf_20180928492014_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180928492014_000858_zr_c03_o_q2_diffimgpsf.fits',-4.375029481053691,34.32824272284492,-107.06985081679318,-72.93390125938552,-38.71401638349793,99.86973104398939,64.31336444212917,29.942469062191904,-1.4779950646389856e-10,1.1596944327304957e-09,2458223.6681828704,2458362.9486269215,8580322.0
134,2458390.9327546,b'g',2.012,6.2,25.905728,1.07139e-05,2.0,1867.0,9.0,2.0,1.0,57.3018,14.9563,-0.808454,308.091,1.434,0.0,0.0,11.208599156475065,-0.9468947052955627,ztf_20180929432755_001867_zg_c09_o_q2_scimrefdiffimg.fits,b'ztf_20180929432755_001867_zg_c09_o_q2_diffimgpsf.fits',64.26707720901608,42.72124715453598,-64.57709173262106,-21.338221246149374,21.49333166898971,192.74489825829642,149.7758688884527,106.93582597806167,2.7905984531208687e-09,1.8550376244783194e-09,2458384.9119289815,2458766.0003721067,18670921.0
135,2458391.0127431,b'r',2.099,6.2,26.181223,3.0059e-06,3.0,858.0,3.0,2.0,2.0,57.9754,15.2223,-0.801635,307.104,1.428,0.0,0.0,9.898322592449185,-0.2609012722969055,ztf_20180929512674_000858_zr_c03_o_q2_scimrefdiffimg.fits,b'ztf_20180929512674_000858_zr_c03_o_q2_diffimgpsf.fits',-48.18075952747691,37.8158242828938,-161.2946165886683,-123.6427445207322,-85.87290500777377,65.93626671603721,27.70541995395986,-10.241256441986174,-1.6232463761211234e-09,1.2740438367854213e-09,2458223.6681828704,2458362.9486269215,8580322.0
136,2458397.8892824,b'g',2.586,6.2,26.205617,6.3966e-06,3.0,858.0,3.0,2.0,1.0,159.62,11.2971,-0.100715,217.006,1.662,0.0,0.0,5.108745643901825,0.4174637794494629,ztf_20181006389190_000858_zg_c03_o_q2_scimrefdiffimg.fits,b'ztf_20181006389190_000858_zg_c03_o_q2_diffimgpsf.fits',17.01705516945269,22.46896926460111,-50.22317809973049,-28.199284066301757,-5.498481407255853,84.40018176795803,61.875291922692625,39.43945712194637,5.605800098297913e-10,7.401783026449378e-10,2458247.6802452896,2458374.9519106713,8580321.0
