,jdobs,filter,seeing,gain,zp,ezp,programid,fieldid,ccdid,qid,filterid,moonra,moondec,moonillf,moonphase,airmass,nbad,nbadbkg,bkgstd,bkgmed,diffimgname,psfimgname,Fmcmc,Fmcmc_unc,Fmcmc_low_3sigma,Fmcmc_low_2sigma,Fmcmc_low_1sigma,Fmcmc_high_3sigma,Fmcmc_high_2sigma,Fmcmc_high_1sigma,Fratio,Fratio_unc,jdref_start,jdref_end,fcqfid
10,2458097.054213,b'r',2.626,7.17120016058577,26.0,0.000295846,0.0,576.0,3.0,3.0,2.0,160.2601954,9.7895637,-0.584887,279.7746887,1.1,0.0,0.0,9.042035589313505,0.3145318031311035,ztf_20171209554213_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20171209554213_000576_zr_c03_o_q3_diffimgpsf.fits',37.90207887564056,42.80706470750821,-91.0574718744525,-48.22391535618625,-4.942007769114578,165.76607858419533,123.37331886987995,80.67212164590184,1.508908937927673e-09,1.7041799906385648e-09,2458155.908321759,2458186.8920486113,5760332.0
11,2458102.0204398,b'r',3.441,7.05978406883581,26.0,0.0005562151,0.0,576.0,3.0,3.0,2.0,221.3529086,-10.9674579,-0.1243904,221.303894,1.2,0.0,0.0,9.032900456619261,2.1154918670654297,ztf_20171214520440_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20171214520440_000576_zr_c03_o_q3_diffimgpsf.fits',-112.61228169740002,53.50444018420558,-271.917142724489,-219.7574618198599,-166.2495123258538,51.08842620791265,-5.756226232955072,-59.240631957442645,-4.483175683612527e-09,2.130051367571675e-09,2458155.908321759,2458186.8920486113,5760332.0
12,2458102.0457176,b'r',3.743,7.09891442175179,26.0,0.0006101938,0.0,576.0,3.0,3.0,2.0,221.5965831,-11.0786942,-0.1227834,221.0241241,1.1,0.0,0.0,8.100873091363905,2.250918388366699,ztf_20171214545718_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20171214545718_000576_zr_c03_o_q3_diffimgpsf.fits',-62.66080409494522,50.74340979733725,-215.72552862028894,-164.0864562621366,-113.55006703683446,90.1262706308056,38.754374832548336,-12.063247442159955,-2.4945715422845614e-09,2.0201320163501384e-09,2458155.908321759,2458186.8920486113,5760332.0
13,2458102.0659954,b'r',4.59,7.01441965137584,26.0,0.000422243,0.0,576.0,3.0,3.0,2.0,221.7804557,-11.1666827,-0.1215043,220.8003235,1.1,0.0,0.0,9.565466423130035,3.5497019290924072,ztf_20171214565995_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20171214565995_000576_zr_c03_o_q3_diffimgpsf.fits',32.40518020382002,74.30340717992146,-192.81063977702104,-115.98962734212577,-41.71300485313927,254.88633704220325,181.08531039818413,106.89380950670366,1.2900734602218978e-09,2.958071962035046e-09,2458155.908321759,2458186.8920486113,5760332.0
14,2458104.0054398,b'r',2.301,2.27191470692806,26.0,0.0005735921,0.0,576.0,3.0,3.0,2.0,245.2029572,-16.9400358,-0.0284041,199.4053192,1.2,0.0,0.0,20.170511576652526,-8.637755393981934,ztf_20171216505440_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20171216505440_000576_zr_c03_o_q3_diffimgpsf.fits',147.57411331284644,88.52658765860807,-120.2205362381871,-29.11902190219559,59.335328699008855,417.4987601327952,325.50858253143326,236.38850401622497,5.8750312697918435e-09,3.5243082998557584e-09,2458155.908321759,2458186.8920486113,5760332.0
15,2458104.0245486,b'r',2.645,2.60850373038751,26.0,0.0004536583,0.0,576.0,3.0,3.0,2.0,245.4387676,-17.0115805,-0.0277989,199.1954956,1.2,0.0,0.0,21.19244825949668,-12.370311260223389,ztf_20171216524537_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20171216524537_000576_zr_c03_o_q3_diffimgpsf.fits',-41.73156262964664,99.93284936335479,-343.2411746212948,-241.19223622812314,-141.25539471514273,260.73993372057873,159.2086884827346,58.61030401156684,-1.6613634321264672e-09,3.978398451101386e-09,2458155.908321759,2458186.8920486113,5760332.0
16,2458104.0458218,b'r',2.908,5.21663659574303,26.0,0.0261364927,0.0,576.0,3.0,3.0,2.0,245.6888579,-17.0910274,-0.0271207,198.9577026,1.1,0.0,0.0,10.360639766693108,2.7316207885742188,ztf_20171216545822_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20171216545822_000576_zr_c03_o_q3_diffimgpsf.fits',-61.086718125541296,52.11449608974687,-217.61352954248946,-164.67673107467374,-113.13604129106517,98.12608830873793,43.26395039593822,-8.907049111571425,-2.4319060511358262e-09,2.07554123877566e-09,2458155.908321759,2458186.8920486113,5760332.0
17,2458106.0049653,b'r',2.063,7.00150571962764,26.0,0.0004495516,0.0,576.0,3.0,3.0,2.0,269.9709884,-20.08968,0.000442,177.590683,1.2,0.0,0.0,7.0219655841827375,1.8154020309448242,ztf_20171218504965_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20171218504965_000576_zr_c03_o_q3_diffimgpsf.fits',-21.861564163550938,29.05985934901463,-109.33420397600993,-79.84209710683545,-50.861407239726915,65.77680925503185,36.11563646590634,7.258311458302348,-8.703245453024989e-10,1.156893894335982e-09,2458155.908321759,2458186.8920486113,5760332.0
18,2458106.0409375,b'r',2.079,7.05328624911702,26.0,0.0004161242,0.0,576.0,3.0,3.0,2.0,270.4877043,-20.169359,0.0005944,177.2060089,1.1,0.0,0.0,6.784115260601044,2.342193603515625,ztf_20171218540938_000576_zr_c03_o_q3_scimrefdiffimg.fits,b'ztf_20171218540938_000576_zr_c03_o_q3_diffimgpsf.fits',-17.819821502233125,28.819100505140856,-104.66294311801545,-75.84580445671394,-46.79452535780929,67.76213562098732,39.39137859157755,10.84367565247242,-7.094198718022395e-10,1.1473090882174776e-09,2458155.908321759,2458186.8920486113,5760332.0
19,2458131.9553704,b'g',3.621,5.90823559445912,26.0,0.0014962391,0.0,576.0,3.0,3.0,1.0,253.7728212,-18.3209709,-0.1147229,219.5963135,1.1,0.0,0.0,7.864429689705366,-7.712531566619873,ztf_20180113455370_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20180113455370_000576_zg_c03_o_q3_diffimgpsf.fits',68.7944353999594,51.000447943292386,-82.5665634947207,-32.64707641710374,17.761402217669545,220.0998987091595,170.37161465105422,119.76229810425431,2.738755802690316e-09,2.0303679107344742e-09,2458166.905324074,2458278.691138009,5760331.0
20,2458131.9649074,b'g',3.3,5.92294052398044,26.0,0.0012829063,0.0,576.0,3.0,3.0,1.0,253.8917961,-18.3527427,-0.11414,219.4914093,1.1,0.0,0.0,7.657244714677332,-6.730956554412842,ztf_20180113464896_000576_zg_c03_o_q3_scimrefdiffimg.fits,b'ztf_20180113464896_000576_zg_c03_o_q3_diffimgpsf.fits',117.95306892779058,46.357787186313516,-22.119340289625647,24.89930925014387,71.46624395028897,256.2870304175269,210.50674060634327,164.181818322916,4.695796252894431e-09,1.84554508975463e-09,2458166.905324074,2458278.691138009,5760331.0
